Sentiment,Text
0,Dang it! Why wont Mr Twitter Universe open for me!? DOESNT THE INTERNET KNOW THAT I NEED TO VOTE FOR DAVID!!! **cries** 
0," No, he's not a bastard, I hope. Long distance rltnshpbvberat ya kakak Miliii!!  Belom lg ditambah khdrn org2 ganjen yg bikin was2"
0,"Reporting for a long-term story, &amp; joining Mayor Booker to watch Land of the Lost at the Newark Screens tonight. My kids can't make it "
0,"Ugh, Child Dev exam today.  Last campaign before the exam, FOLLOW  lets get him enough followers to win this bet!"
0,Quadratic functions! I don't wanna be alone with the &quot;radical&quot; 
0,Fed Coalition Wrong OECD job figures report Totally Wrong!. 
0,I have decided to decree that it is bed  but no one will listen to me 
0,You suck at voting america. I know its not a big deal but I'm disappointed 
0,anyone taking bets on how bad the US gets beat by Brazil today?  VERY frustrated with the way our boys are playing  
0, sucks to be outside the US at this time 
0," the N train came to a complete stop &amp; the iPeezy fell out when I was on the train yesterday, so my hard drive is corrupted. "
0," I know, I'm thoroughly ashamed of myself and feel dirty and corrupted "
0, you're in the US but you haven't stopped in to say hello? 
0,is concerned about Italians missing the opportunity to change things by not voting to the referendum 
0,now i can't even vote fo mr twitter universe!wtf is happening  sucks. 
0," I'm not managed to vote more often, gives error, revolting "
0,i'm so tired but i have to learn for politic and biology 
0, no sir  but then again half the features say &quot;not yet available in the us yet&quot; so I don't know why I'm so excited haha
0,I just can't get it up (8) :L Lol. on nation radio wales  Upset!
0,3 Irish citizens on board Air France flight. 
0, I've never even been to the 45 other states in the US. 
0, populism seems to be global trend atm. In Slovakia we have that shit for 2 years now 
0,has tickets for &quot;An Englishman in New York&quot; and &quot;The Naked Civil Servant&quot; that i can't use.  suckage 
0,That was SUPPOSED to say *territorial disagreement*.  Fat fingers syndrome strikes again!     I need caffiene.  Time for an ice cold soda.
0,". The true power is held by the  Iranians decide they're fed up with fixed elections/theocracy, no change. "
0,shares  (this e-mail about the Ako Mismo Campaign.  Is this true?) 
0,"morning  my way to drill, a long day of exercising and  life "
0, Awwww that's so sweet!  I'd love to hear more about it - did you face challenges with immigration/marriage? I'm worried 
0,Check this video out -- EMPRESS VIZCAYA @ ESCUELITA NIGHT CLUB  OFFICIAL VIDEO ) 
0," that's great, but: 1)black model? The g1 looked pretty cool black. 2)why are U.S. carriers always late to the game on your phones? "
0,"Sometimes it is hard to be a colorblind Political Scientist, especially when graphs are color coded "
0,"  Jealous that u have tethering. Due 2 AT&amp;T inability 2 be flexible, people in the US are still waiting for it "
0,I just tried to vote for the Teen Choice awards and got DENIED! I didn't realize they were so strict!  sorry  and 
0,i have a severe dislike for the secretary of state 
0,"Farewell to fellow Twitter-ers in China  the Chinese Govt just banned Twitter, Flickr &amp; many others "
0,Woke up and forgot was on boat! Looked out window and the geese army were in formation infront of boat 
0,now going to unpack from cherish  and start packing for the   x
0," Yes, I know alot of people who will not vote as 'It does not affect me' or 'Not my problem' I feel sad for them "
0,This Iran election is terrible.   
0,Trying to recover my pictures from my corrupted memory card. This sucks 
0,"off to see new Terminator for , which I was really excited about until everyone in the US shit-canned it "
0, Tried to go back and vote again. I was denied 
0,Corrupted memory card in my camera = 
0,"Who even has a Nielsen box? Right-Wing, fox news watching, &quot;perfect&quot; god fearing families from what I can  not a decent TV audience "
0,"good morningggg, i'm bored, it totaly sucks when allllll your friends are in the army and you aren't yet.  "
0," : i doubt the democracy , when the decision makers themselves are playing with the comman man's expectations "
0,Oh crap came back from my walk and computer had hung again with black screen. Restarted and corrupted graphics again even during POST 
0," &quot;Iran's supreme leader, Ayatollah Ali Khamenei, has called Ahmadinejad's win a &quot;divine assessment&quot;.&quot; -USAToday "
0,Reinstalling Windows Live is the most painful part of every time I reformat my OS.  Please fix the installer.
0,Show support for democracy in Iran add green overlay to your Twitter avatar    not working for me 
0,"Spending my mother's day in a straight colonial  electricity, thanks to yesterday's storm.   Happy Mother's Day to all!"
0, oh well I tried 
0,"does anyone know if Nick J has a personal twitter? I know K2 and Danger each have one, but I couldn't find Mr. President. "
0, HAHAH OMG YES HALLLEEE BEERRAYYY! and its not a club  just a get 2gether @ a friends. so outfit 1 is ur vote?
0,"I miss my car, Commander Dickthrust  I hope my mom's taking good care of it."
0, yeah next year the premier league and champions league ! Haha gonna miss guus  at least he still is a part of Chelsea !
0,damnit. why can't i vote for teenchoiceawards?  anyway bbs go vote for R/K &amp; Twilight! 
0," they have nudity in commercials in other countries, why are we so backwards in the US?  "
0,": Comparing anti-abortionists to taliban, terrorist, jihadists || For those using terror to achieve political goals, seems like it "
0,"CodeIgniter Town Hall:  (via ) I won't be there; going out, TinyChat doesn't work on iPhone "
0, I know  I dont get how more people voted for her. I would've thought Miley had more fans(no offense to Ashley)
0,U.S.S. G you make me sad. 
0,feeling sad Bethany's reign is almost over 
0, Government in charge of any company is a very bad idea! 
0, aww Danny Gokey was voted off  i actually want him to be in the finals..
0,Someone vote for Diversity for me. I've exceeded my �30 limit for T-mobile top-ups.  09011 32 22 09  
0, You'll be surprised how much ISPs in India are now cooperating with the Govt.  They have successfully blocked most VOIP services!
0,Come on everyone vote for  !!!!  SPREAD THE WORD!!!.I started lose my faith .It's like we won't win 
0, Thank u for the shout out mr perry the bellowing birman how is the voting going? Can't vote from this mobile 
0,Going to  up at 5 to review a little more before my Government exam at 7:30. 
0,Vikki_Chaos: I could buff you for freeish if you send me some form of MP cause I only have 6 
0,  why did all of our votes drop like that ? now were not number one any more  
0,Sleepy from dinner at the governor's mansion! Have to study for org 2 test 
0,"Dear ; That Jaleel &quot;Urkel&quot; White show,.are there ANY black writers on staff? If so, they must be Republican like a mothaphucca "
0," You will find however, most contests on Twitter are only open to the US "
0,"I hate the US, they get everyone and everything.  Lucky bitches.. You get  "
0, The website isn't working   I wanna vote!
0," JK, I STILL CAN'T VOTE!!! "
0,"My son keeps coming to me, giving me something, and then &quot;buying&quot; it from me w/money (coins).  I think I'm teaching him capitalism. "
0,Drat i lost to democracy curses i feel like britain france soviet union and pretty much the whole world . 
0,"Looking up info about European Union and T Man, do I hate history projects "
0, oh I should have specified. Birmingham in the US... Not the UK... 
0," it comes on on Disney Channel at 8 pm in the US, but i'm not in the US. "
0,"Entourage's new season just started on HBO, that and true blood.. Missed the season premier of Weeds.. "
0,why do i get to vote for  continuously every minute but i don't get to for ? 
0, UK Twitter Army are in the house where you at D  we need your sexy Wisdom
0, nevermind i though the voting might not be open yet but it is 
0,"When I said once I was going to see Danny La Rue, a Canadian friend of mine thought I was talking about a French revolutionary poet "
0,Champiooooons! Jason's going awaaaay party. He's going to the army  christian saaaays 'smokeeee some &amp; you'll be happpppy' Hahahaa :]
0, It's not been counting my votes all day 
0, I sure did go voting ^^ for the very first time. I hope you had a lot of fun on your  want vacation too! 
0,I admit  I watch &quot;So You Think You Can Dance&quot;.  I don't like when people get voted off 
0, But unfortunately because we are a territory when the Legislative Assembly approved Gay Marriage the Feds could reject it 
0, YOU SHOULD HAVE WON! I voted and voted! 
0,Hate politic!! Huuh 
0," still not over, lots of controversy going on with people using voting bots  will need you &amp; your followers help soon "
0, Congrats Yorkshire and Humber. Your region is now represented by a fascist in the E.P. BNP gets 1 of the 6 seats! 
0,"realised that Nestle make Fruit Pastilles, which she uses to combat hypos. Fucksticks. "
0," thanks to the idol poll showdown,i have been voting for adam until my arm wanna patah edi "
